rank,rank_change,rank_trend,company_name_category,visitor_reviews,blog_reviews,n1,n2,n3,sum,visitor_reviews_change,blog_reviews_change,n1_change,n2_change,n3_change
227,0,2,올소치과의원,801,760,0.393376,0.300615,0.242415,0.936406,2,-,-0.000007,-0.002844,-0.000218
228,0,2,온마음치과의원,162,1,0.393421,0.176143,0.242251,0.811815,1,-,-0.000008,0.002424,0.00018
229,0,2,에버엠치과의원,138,79,0.393376,0.176631,0.24168,0.811687,2,-,-0.000007,0.003144,0.000234
230,0,2,연세고운미소치과의원 양재점,239,675,0.393376,0.22163,0.241381,0.856387,-,-,-0.000007,0.000916,0.000066
231,0,2,서울양치과의원 양재,318,1357,0.393421,0.391996,0.240926,1.026343,-,2,-0.000008,-0.001357,-0.000106
232,0,2,동민허브치과의원,24,0,0.393376,0.1529,0.240418,0.786694,-,-,-0.000007,0.004156,0.000311
233,0,2,문제원치과의원,68,5,0.393376,0.15445,0.239839,0.787665,-,-,-0.000007,0.000003,-0.000002
234,1,1,서울이엔이치과의원,313,424,0.393421,0.256167,0.238524,0.888112,-,-,-0.000008,0.001044,0.000076
235,1,3,민치과의원,39,2,0.393376,0.128987,0.238248,0.760611,-,-,-0.000007,-0.003707,-0.000282
236,2,1,서울티에스치과의원,287,21,0.393421,0.226275,0.238187,0.857883,-,-,-0.000008,0.005343,0.0004
237,1,3,서울순치과의원,109,3,0.393376,0.175865,0.238152,0.807393,-,-,-0.000007,-0.003717,-0.000283
238,1,3,연세좋은손치과의원 교대본점,150,52,0.393421,0.203339,0.237988,0.834748,-,-,-0.000008,-0.000586,-0.000048
239,1,1,서울코웰치과의원,103,3,0.393376,0.171042,0.233725,0.798143,-,-,-0.000007,-0.001176,-0.000092
240,1,3,준치과의원,123,3,0.393376,0.162999,0.233712,0.790087,-,-,-0.000007,-0.004687,-0.000357
241,0,2,보하치과의원,92,5,0.393421,0.174082,0.233361,0.800864,-,-,-0.000008,-0.001372,-0.000106
242,0,2,오클라호마자연주의치과의원,9,41,0.393376,0.129394,0.232594,0.755364,-,2,-0.000007,0.005719,0.000428
243,0,2,81도치과교정과치과의원,491,1142,0.393421,0.41282,0.230938,1.037179,1,3,-0.000008,0.000714,0.000051
244,0,2,이롬치과의원 서초교대역점,786,1523,0.393421,0.400673,0.230021,1.024115,-,-2,-0.000008,-0.001428,-0.000111
245,0,2,엠씨지치과의원,316,7,0.393376,0.247832,0.22948,0.870688,-,-,-0.000007,-0.000885,-0.000069
246,0,2,이엔이치과의원,26,422,0.393421,0.146325,0.229219,0.768965,-,-,-0.000008,0.001838,0.000135
247,0,2,연세봄치과의원,318,1090,0.393421,0.355272,0.229101,0.977794,-,16,-0.000008,0.002526,0.000188
248,0,2,애플치과의원,303,118,0.393421,0.199819,0.228411,0.821651,1,-,-0.000008,-0.001413,-0.00011
249,0,2,아나플란트치과의원,367,862,0.393421,0.31738,0.228207,0.939008,2,-,-0.000008,-0.002128,-0.000164
250,0,2,백옥치과의원,99,49,0.393421,0.183309,0.225895,0.802625,-,-,-0.000008,-0.000539,-0.000043
