rank,rank_change,rank_trend,company_name_category,visitor_reviews,blog_reviews,n1,n2,n3,sum,visitor_reviews_change,blog_reviews_change,n1_change,n2_change,n3_change
226,1,1,스노우치과의원,912,1654,0.393421,0.265618,0.242874,0.901913,3,2,-0.00087,0.002929,-0.000107
227,1,3,올소치과의원,801,760,0.393376,0.300615,0.242415,0.936406,1,2,-0.000869,-0.012351,-0.001261
228,0,2,온마음치과의원,162,1,0.393421,0.176143,0.242251,0.811815,2,-,-0.00087,0.01602,0.000881
229,2,1,에버엠치과의원,138,79,0.393376,0.176631,0.24168,0.811687,6,1,-0.000869,0.010841,0.00049
230,1,3,연세고운미소치과의원 양재점,239,675,0.393376,0.22163,0.241381,0.856387,1,2,-0.000869,0.005001,0.000049
231,1,3,서울양치과의원 양재,318,1357,0.393421,0.391996,0.240926,1.026343,-,-40,-0.00087,0.000658,-0.000279
232,0,2,동민허브치과의원,24,0,0.393376,0.1529,0.240418,0.786694,-,-,-0.000869,-0.001911,-0.000473
233,0,2,문제원치과의원,68,5,0.393376,0.15445,0.239839,0.787665,-,-,-0.000869,-0.003304,-0.000577
234,2,1,서울이엔이치과의원,313,424,0.393421,0.256167,0.238524,0.888112,-,-,-0.00087,0.003299,-0.000079
235,1,3,민치과의원,39,2,0.393376,0.128987,0.238248,0.760611,-,-,-0.000869,-0.008356,-0.000958
236,2,1,서울티에스치과의원,287,21,0.393421,0.226275,0.238187,0.857883,-,-,-0.00087,0.018566,0.001073
237,2,3,서울순치과의원,109,3,0.393376,0.175865,0.238152,0.807393,-,-,-0.000869,-0.007692,-0.000909
238,1,3,연세좋은손치과의원 교대본점,150,52,0.393421,0.203339,0.237988,0.834748,-,-,-0.00087,0.000111,-0.00032
239,1,1,서울코웰치과의원,103,3,0.393376,0.171042,0.233725,0.798143,-,-,-0.000869,0.014205,0.000743
240,1,3,준치과의원,123,3,0.393376,0.162999,0.233712,0.790087,-,-,-0.000869,0.003762,-0.000045
241,0,2,보하치과의원,92,5,0.393421,0.174082,0.233361,0.800864,-,-,-0.00087,0.018219,0.001047
242,0,2,오클라호마자연주의치과의원,9,41,0.393376,0.129394,0.232594,0.755364,-,2,-0.000869,0.012731,0.000632
243,0,2,81도치과교정과치과의원,491,1142,0.393421,0.41282,0.230938,1.037179,3,-,-0.00087,0.009529,0.000391
244,0,2,이롬치과의원 서초교대역점,786,1523,0.393421,0.400673,0.230021,1.024115,1,-,-0.00087,-0.002189,-0.000494
245,1,1,엠씨지치과의원,316,7,0.393376,0.247832,0.22948,0.870688,-,-,-0.000869,0.00313,-0.000092
246,2,1,이엔이치과의원,26,422,0.393421,0.146325,0.229219,0.768965,-,1,-0.00087,0.009315,0.000374
247,0,2,연세봄치과의원,318,1090,0.393421,0.355272,0.229101,0.977794,1,56,-0.00087,0.004396,0.000003
248,3,3,애플치과의원,303,118,0.393421,0.199819,0.228411,0.821651,1,-,-0.00087,-0.011708,-0.001212
249,0,2,아나플란트치과의원,367,862,0.393421,0.31738,0.228207,0.939008,2,-4,-0.00087,0.004868,0.000039
250,0,2,백옥치과의원,99,49,0.393421,0.183309,0.225895,0.802625,-,-,-0.00087,-0.000943,-0.000399
