post_identifier,source,top_category_name,representative_query,archetypal_contrast_score,semantic_contrast_score,competitive_positioning_score
http://blog.naver.com/yoondentalclinic/223688364608,competitor,,iarpd,0.0,,
http://blog.naver.com/ejprinces321/223359285640,competitor,건강·의학,iarpd,0.060075581073760986,0.04095458984375,0.5427387356758118
http://blog.naver.com/ysdoldam/223548343619,competitor,건강·의학,깨진 이,0.05375182628631592,0.030975818634033203,0.5858897566795349
http://blog.naver.com/dent9660xnaud/223222371693,competitor,건강·의학,깨진 이,0.012343764305114746,-0.039766788482666016,0.5121893286705017
http://blog.naver.com/ocdental/223396978789,competitor,건강·의학,상악동 거상술,0.04787784814834595,-0.03910636901855469,0.5450552701950073
http://blog.naver.com/hangroo11/223427992808,competitor,건강·의학,상악동 거상술,0.0450858473777771,-0.04473334550857544,0.5635126233100891
http://blog.naver.com/bargaain7630/223573302539,competitor,건강·의학,상악동 거상술,0.05068540573120117,0.047280073165893555,0.5406082272529602
http://blog.naver.com/fantasistah/223618232973,competitor,건강·의학,상악동 거상술,0.020435631275177002,-0.00932013988494873,0.5226876139640808
http://blog.naver.com/allcarelime/223639384193,competitor,건강·의학,상악동 거상술,-0.01583153009414673,-0.045832931995391846,0.48550742864608765
http://blog.naver.com/mylife2879/223402693471,competitor,건강·의학,상악동 거상술,0.0006347894668579102,0.01541447639465332,0.4977681636810303
http://blog.naver.com/hangroomapo/223649651848,competitor,건강·의학,상악동 거상술,0.0450858473777771,-0.04473334550857544,0.5635126233100891
http://blog.naver.com/diamond_rang/223445336473,competitor,건강·의학,상악동 거상술,0.06877624988555908,0.08638620376586914,0.5541009306907654
http://blog.naver.com/barumdental6000/223469925232,competitor,건강·의학,틀니 의료보험,-0.02392786741256714,0.014824867248535156,0.472034752368927
http://blog.naver.com/luckybora87/223621334774,competitor,건강·의학,틀니 의료보험,0.04969441890716553,0.035524964332580566,0.5231185555458069
http://blog.naver.com/bibibit2020/223554876372,competitor,건강·의학,이가 깨졌어요,-0.02861112356185913,0.045781224966049194,0.48691031336784363
http://blog.naver.com/okgyerodem7/223756514730,competitor,건강·의학,이가 깨졌어요,0.09813600778579712,-0.0037577152252197266,0.6199787259101868
http://blog.naver.com/mate10184/223783398510,competitor,건강·의학,이가 깨졌어요,0.05042320489883423,0.05315059423446655,0.5489968657493591
http://blog.naver.com/megaplanthj/223660393246,competitor,건강·의학,이가 깨졌어요,0.00798410177230835,0.0050525665283203125,0.5160931348800659
http://blog.naver.com/poev3491/223379934833,competitor,건강·의학,아래 어금니 발치,0.05818659067153931,0.0264035165309906,0.5277379155158997
http://blog.naver.com/lhy9024/223050679711,competitor,건강·의학,교정 앞니 흔들림,0.5078826546669006,0.12181484699249268,0.8744688630104065
http://blog.naver.com/seoulclear_ap/223316546680,competitor,건강·의학,교정 앞니 흔들림,0.03976452350616455,0.0712815523147583,0.5310862064361572
http://blog.naver.com/sunnyflow/223558292657,competitor,건강·의학,치아 브릿지 교체,0.5291880369186401,0.05762128531932831,0.7501154541969299
http://blog.naver.com/likedental/223518437040,competitor,건강·의학,치아 브릿지 교체,0.053647398948669434,0.03842818737030029,0.5329494476318359
http://blog.naver.com/ysnamkisedental/223634770336,competitor,건강·의학,치아 브릿지 교체,0.06080055236816406,0.06583529710769653,0.5364400744438171
http://blog.naver.com/thelifedc866/223427492432,competitor,건강·의학,치아 브릿지 교체,-0.007903814315795898,-0.03575778007507324,0.4916561543941498
http://blog.naver.com/ucdental2875/223678796448,competitor,건강·의학,치아 브릿지 교체,0.0003326237201690674,0.011826783418655396,0.4995133578777313
http://blog.naver.com/spriner/223786275391,competitor,건강·의학,치아 브릿지 교체,0.06636244058609009,-0.004369020462036133,0.5764672160148621
http://blog.naver.com/ysansim/223865439059,competitor,건강·의학,치아 브릿지 교체,-0.009428441524505615,0.0006489753723144531,0.4862208664417267
http://blog.naver.com/morelovedental2/223453318262,competitor,건강·의학,동탄 라미네이트,0.053685545921325684,0.02104628086090088,0.5336890816688538
http://blog.naver.com/ysgo287555/223557035701,competitor,건강·의학,동탄 라미네이트,0.04463690519332886,0.0030072927474975586,0.5388529896736145
http://blog.naver.com/seoullamiplant/223619961900,competitor,건강·의학,동탄 라미네이트,0.03973186016082764,-0.017311453819274902,0.5422760844230652
http://blog.naver.com/sdfgsdgbcx62/223616124980,competitor,건강·의학,치과 엔도,0.04031187295913696,0.07068181037902832,0.5309205651283264
http://blog.naver.com/365_ssplant/223631486810,competitor,건강·의학,치과 엔도,-0.009699225425720215,0.010296940803527832,0.48552894592285156
http://blog.naver.com/seoulbarundt/221772505161,competitor,IT·컴퓨터,치과 엔도,1.0,,
http://blog.naver.com/raondent2875/223717706196,competitor,건강·의학,치과 엔도,0.011615753173828125,0.01507258415222168,0.5116481184959412
http://blog.naver.com/eutteumdc/223737133671,competitor,건강·의학,치과 엔도,0.023559391498565674,0.011371195316314697,0.5333764553070068
http://blog.naver.com/tlswkdel/223584374368,competitor,건강·의학,앞니 깨짐,0.03316110372543335,0.0003959536552429199,0.5328563451766968
http://blog.naver.com/my_provence/223567825411,competitor,건강·의학,앞니 깨짐,0.07062292098999023,0.03783231973648071,0.5435003042221069
http://blog.naver.com/sunnyflow/223620384486,competitor,건강·의학,앞니 깨짐,0.7215525507926941,0.09368301928043365,0.9235053658485413
http://blog.naver.com/flyingkdg/223470761827,competitor,건강·의학,앞니 깨짐,0.007921338081359863,0.03355073928833008,0.5105811357498169
http://blog.naver.com/ysnamkisedental/223644800078,competitor,건강·의학,앞니 깨짐,0.42258891463279724,0.09462305903434753,0.807571291923523
http://blog.naver.com/8s6ttr/223857698130,competitor,건강·의학,신경치료 후 잇몸 변색,0.08846157789230347,-0.005762457847595215,0.5727651119232178
http://blog.naver.com/ampr12/223830755260,competitor,건강·의학,신경치료 후 잇몸 변색,0.017706751823425293,0.02854609489440918,0.519216775894165
http://blog.naver.com/highendcase/223441901452,competitor,건강·의학,신경치료 후 잇몸 변색,0.02871459722518921,0.02644878625869751,0.5351207256317139
http://blog.naver.com/cdhnation/223763838296,competitor,건강·의학,잇몸퇴축 임플란트,0.044394075870513916,0.033512115478515625,0.5433754324913025
http://blog.naver.com/seoul_el/223736276950,competitor,건강·의학,잇몸퇴축 임플란트,0.017642617225646973,0.011869192123413086,0.512969434261322
http://blog.naver.com/dentalsnow/223619496538,competitor,건강·의학,인레이 과정,0.07733303308486938,0.02375030517578125,0.5519242286682129
http://blog.naver.com/gkdkrlwkrl2/223555766835,competitor,건강·의학,인레이 과정,0.04720008373260498,0.022840499877929688,0.5343374609947205
http://blog.naver.com/ethinkdent1/223832956214,competitor,건강·의학,인레이 과정,0.0735098123550415,0.077392578125,0.5686242580413818
http://blog.naver.com/barundent2017/223801126420,competitor,건강·의학,인레이 과정,0.045633018016815186,0.03360879421234131,0.5458046197891235
http://blog.naver.com/jieumdent/223687545222,competitor,건강·의학,인레이 속 충치,0.022196590900421143,0.006151914596557617,0.5339586138725281
http://blog.naver.com/jung_denti/223272926843,competitor,,흔들리는 치아 신경치료,0.0,,
http://blog.naver.com/greenscout90/223420898955,competitor,건강·의학,흔들리는 치아 신경치료,0.016088008880615234,0.03164559602737427,0.5281693935394287
http://blog.naver.com/ysdent21/223696887382,competitor,건강·의학,흔들리는 치아 신경치료,0.007323801517486572,0.01346588134765625,0.507178783416748
http://blog.naver.com/huplus2828/223203521938,competitor,건강·의학,흔들리는 치아 신경치료,0.09232378005981445,0.008389830589294434,0.6224040985107422
http://blog.naver.com/orsaydent/223775275327,competitor,건강·의학,흔들리는 치아 신경치료,0.0793498158454895,-0.016459286212921143,0.6049944162368774
http://blog.naver.com/dentalbeing/222984776801,competitor,건강·의학,아랫니 브릿지,0.056675612926483154,-0.01277148723602295,0.5723044276237488
http://blog.naver.com/dlskadne1/222754200247,competitor,건강·의학,아랫니 브릿지,0.13249173760414124,0.049347758293151855,0.5552765130996704
http://blog.naver.com/fantasistah/222490154132,competitor,건강·의학,아랫니 브릿지,-0.0408780574798584,-1.3232231140136719e-05,0.45689845085144043
http://blog.naver.com/onedayclinic_/223766729054,competitor,건강·의학,아랫니 브릿지,0.05053591728210449,0.04919189214706421,0.5403594970703125
http://blog.naver.com/dent2019/222024556398,competitor,건강·의학,앞니 신경치료 후 통증,0.01885312795639038,0.041485369205474854,0.5162246227264404
http://blog.naver.com/myden0/222875109572,competitor,건강·의학,앞니 신경치료 후 통증,0.0826575756072998,0.07301241159439087,0.5627447366714478
http://blog.naver.com/onaonam2815/223570925901,competitor,건강·의학,앞니 신경치료 후 통증,0.07750117778778076,0.05412888526916504,0.5759740471839905
http://blog.naver.com/seoulbbans/223713971948,competitor,건강·의학,앞니 신경치료 후 통증,0.05069625377655029,0.02258962392807007,0.576818585395813
http://blog.naver.com/hiofn031/223757929203,competitor,건강·의학,앞니 신경치료 후 통증,0.01706993579864502,0.029526591300964355,0.5115790963172913
http://blog.naver.com/ship10416/223691219754,competitor,건강·의학,어금니 레진 깨짐,0.030559539794921875,-0.014654755592346191,0.5336492657661438
http://blog.naver.com/leeks9095/223634681931,competitor,건강·의학,어금니 레진 깨짐,0.0244329571723938,-0.014128804206848145,0.5291300415992737
http://blog.naver.com/doctorbaesh1/223705725215,competitor,건강·의학,어금니 레진 깨짐,-0.04425168037414551,0.018646061420440674,0.4602152407169342
http://blog.naver.com/likedental/223746426932,competitor,건강·의학,어금니 레진 깨짐,0.03808462619781494,0.033667802810668945,0.5331308245658875
http://blog.naver.com/likedental/223746426932,competitor,건강·의학,어금니 사이 충치,0.03808462619781494,0.033667802810668945,0.5331308245658875
http://blog.naver.com/6530000grand/223825969748,competitor,건강·의학,어금니 레진 깨짐,-0.00023043155670166016,-0.03777974843978882,0.49883562326431274
http://blog.naver.com/doctorbaesh/223716253720,competitor,건강·의학,어금니 레진 깨짐,-0.033406734466552734,0.029439330101013184,0.4704044759273529
http://blog.naver.com/cjh1124410/223842025724,competitor,건강·의학,어금니 레진 깨짐,0.06521707773208618,0.09681326150894165,0.5610964894294739
http://blog.naver.com/ilsantopdental/223551819015,competitor,건강·의학,신경치료 후 염증,0.06421315670013428,-0.01064002513885498,0.5830752849578857
http://blog.naver.com/onlyonej/223604799198,competitor,,신경치료 후 염증,0.0,,
http://blog.naver.com/onlyonej/223676418020,competitor,,신경치료 후 염증,0.0,,
http://blog.naver.com/jjongk1011/223661303304,competitor,건강·의학,신경치료 후 염증,0.03677523136138916,0.04450249671936035,0.5438016653060913
http://blog.naver.com/ystodaydental/223676210531,competitor,건강·의학,신경치료 후 염증,0.4787522554397583,0.10846477746963501,0.8250225186347961
http://blog.naver.com/highendcase/223755878515,competitor,건강·의학,신경치료 후 염증,0.08965080976486206,0.01331329345703125,0.5662208795547485
http://blog.naver.com/feeldental2080/223760458372,competitor,건강·의학,신경치료 후 염증,0.04514932632446289,0.04622292518615723,0.5648235082626343
http://blog.naver.com/yyseo09/223610230312,competitor,건강·의학,신경치료 후 염증,0.07287454605102539,0.014694154262542725,0.5811326503753662
http://blog.naver.com/hdy2569/220935393372,competitor,건강·의학,크라운 잇몸 내려앉음,0.03137630224227905,0.014186739921569824,0.531953752040863
http://blog.naver.com/ucdentalclinic/222219530176,competitor,건강·의학,크라운 잇몸 내려앉음,-0.06498277187347412,0.044749438762664795,0.4647965133190155
http://blog.naver.com/tiranoseven/223723600647,competitor,건강·의학,크라운 잇몸 내려앉음,0.09009814262390137,0.005250215530395508,0.5964882969856262
http://blog.naver.com/flyingkdg/223277542972,competitor,건강·의학,크라운 잇몸 내려앉음,0.05228555202484131,0.056545257568359375,0.536470890045166
http://blog.naver.com/seoul_den/223185963166,competitor,건강·의학,크라운 잇몸 내려앉음,0.03831934928894043,-0.0037668943405151367,0.5416886210441589
http://blog.naver.com/ytgyyh/223756744697,competitor,건강·의학,크라운 잇몸 내려앉음,0.03738832473754883,0.013895928859710693,0.5302627682685852
http://blog.naver.com/homeplant/223649197338,competitor,건강·의학,어금니 사이 충치,0.05640876293182373,0.015129327774047852,0.552689790725708
http://blog.naver.com/vegandentist/223423227568,competitor,건강·의학,어금니 사이 충치,0.005731463432312012,0.021612882614135742,0.5047312378883362
http://blog.naver.com/likedental/223668725041,competitor,건강·의학,어금니 사이 충치,0.09453344345092773,0.06641721725463867,0.5810815095901489
http://blog.naver.com/onlyonej/223300887583,competitor,,어금니 사이 충치,0.0,,
http://blog.naver.com/dent2500/223736841799,competitor,건강·의학,어금니 사이 충치,0.007757782936096191,0.02963411808013916,0.5027949810028076
http://blog.naver.com/jieumdent/223763539725,competitor,건강·의학,어금니 사이 충치,0.02707493305206299,-0.010040819644927979,0.5272809267044067
http://blog.naver.com/jieumdent/223763539725,competitor,건강·의학,인접면 인레이,0.02707493305206299,-0.010040819644927979,0.5272809267044067
http://blog.naver.com/homeplant/223543852165,competitor,건강·의학,어금니 사이 충치,0.06243717670440674,0.02931535243988037,0.5666248798370361
http://blog.naver.com/tldusdbs12/223331249388,competitor,건강·의학,어금니 충치 레진,0.02007615566253662,0.03958684206008911,0.5145407915115356
http://blog.naver.com/seoulsmart1/223676141849,competitor,건강·의학,어금니 충치 레진,0.02229022979736328,0.02895885705947876,0.5168031454086304
http://blog.naver.com/likedental/223500199050,competitor,건강·의학,어금니 충치 레진,0.16933214664459229,0.1021152138710022,0.6170542240142822
http://blog.naver.com/dentigo00/223666183972,competitor,건강·의학,어금니 충치 레진,-0.01686924695968628,0.05824542045593262,0.47896647453308105
http://blog.naver.com/wisdomdent/223710418448,competitor,건강·의학,어금니 충치 레진,0.028119802474975586,-0.014941394329071045,0.5391699075698853
http://blog.naver.com/choilee_dent/223748412947,competitor,건강·의학,어금니 충치 레진,0.048233628273010254,-0.03617435693740845,0.5616149306297302
http://blog.naver.com/ucdental2875/223759115763,competitor,건강·의학,어금니 충치 레진,0.043058574199676514,0.04246801137924194,0.5216104388237
http://blog.naver.com/barundent2017/223564084767,competitor,건강·의학,어금니 충치 레진,0.033696889877319336,0.04712790250778198,0.5290193557739258
http://blog.naver.com/bodaholic/223842487880,competitor,건강·의학,어금니 충치 레진,0.03865039348602295,0.026209354400634766,0.5312480330467224
http://blog.naver.com/missruby04/223814627788,competitor,건강·의학,어금니 충치 레진,-0.01280134916305542,0.008926093578338623,0.49224424362182617
http://blog.naver.com/heyu1012/223683534755,competitor,건강·의학,앞니 잇몸 통증,0.08109861612319946,0.011251747608184814,0.5747784376144409
http://blog.naver.com/seoul_den/223520419770,competitor,건강·의학,앞니 잇몸 통증,0.09525346755981445,0.025438308715820312,0.6321433782577515
http://blog.naver.com/seoul_den/223520419770,competitor,건강·의학,앞니 신경치료,0.09525346755981445,0.025438308715820312,0.6321433782577515
http://blog.naver.com/dreamperio1/223627823847,competitor,건강·의학,앞니 잇몸 통증,0.019389748573303223,0.054663002490997314,0.525087833404541
http://blog.naver.com/cjh1124410/223711186151,competitor,건강·의학,앞니 잇몸 통증,0.011746048927307129,0.018690288066864014,0.5127682685852051
http://blog.naver.com/soogi123/223757773982,competitor,건강·의학,앞니 잇몸 통증,0.04323500394821167,0.04948222637176514,0.5321064591407776
http://blog.naver.com/zangdak81/223451705297,competitor,건강·의학,오버덴쳐,0.05110609531402588,0.005479753017425537,0.5381654500961304
http://blog.naver.com/dentistpky/223407458396,competitor,건강·의학,오버덴쳐,0.04139143228530884,0.021890997886657715,0.5288179516792297
http://blog.naver.com/xsfirmmype/223435387171,competitor,건강·의학,오버덴쳐,0.08353877067565918,0.02840632200241089,0.5610675811767578
http://blog.naver.com/dears_jw/223623127617,competitor,건강·의학,오버덴쳐,0.08663380146026611,0.04430699348449707,0.5473667979240417
http://blog.naver.com/ucdental2875/223693308912,competitor,건강·의학,오버덴쳐,0.08551901578903198,0.06128162145614624,0.5321659445762634
http://blog.naver.com/buydea/223718837284,competitor,건강·의학,오버덴쳐,0.08270639181137085,0.025611042976379395,0.5621947050094604
http://blog.naver.com/michelan2012/223747602017,competitor,건강·의학,오버덴쳐,0.04241037368774414,0.027706503868103027,0.5462689995765686
http://blog.naver.com/suseongibdent/223693400047,competitor,건강·의학,오버덴쳐,-0.0032802224159240723,-0.0035359859466552734,0.49345552921295166
http://blog.naver.com/dent_hoon/223804489518,competitor,건강·의학,오버덴쳐,0.07827097177505493,-0.010054588317871094,0.5806166529655457
http://blog.naver.com/homeplant/223178286490,competitor,건강·의학,치수복조술,0.11559808254241943,0.06294047832489014,0.6151576638221741
http://blog.naver.com/eroumdent7575/223712407074,competitor,건강·의학,치수복조술,0.049459099769592285,0.02996593713760376,0.5362217426300049
http://blog.naver.com/dentistpky/223466600541,competitor,건강·의학,치수복조술,0.03421318531036377,0.03401446342468262,0.5321187376976013
http://blog.naver.com/homeplant/223288338462,competitor,건강·의학,치수복조술,0.08924973011016846,0.04107475280761719,0.5692179203033447
http://blog.naver.com/ysjuan/223516095324,competitor,건강·의학,치수복조술,0.011890292167663574,-0.00042897462844848633,0.5121455788612366
http://blog.naver.com/eroumdent7575/223834256802,competitor,건강·의학,치수복조술,0.05367875099182129,0.0022695064544677734,0.5612626075744629
http://blog.naver.com/barundent2017/223552051157,competitor,건강·의학,앞니 신경치료 후 변색,0.02245199680328369,0.03666698932647705,0.5189207792282104
http://blog.naver.com/likedental/223755583597,competitor,건강·의학,앞니 신경치료 후 변색,0.10281103849411011,0.07406753301620483,0.561669111251831
http://blog.naver.com/dentbusik/223677358561,competitor,건강·의학,어금니 잇몸 퇴축,0.03278470039367676,0.01218324899673462,0.5508542656898499
http://blog.naver.com/onaonam2815/223598788885,competitor,건강·의학,내려간 잇몸,0.059787213802337646,0.031203269958496094,0.5971531271934509
http://blog.naver.com/toporth/223293325553,competitor,건강·의학,내려간 잇몸,0.02380472421646118,0.03623461723327637,0.5230631828308105
http://blog.naver.com/seoul_den/223573701973,competitor,건강·의학,내려간 잇몸,0.06790226697921753,0.06066042184829712,0.5328946709632874
http://blog.naver.com/ansim0102/223448289078,competitor,건강·의학,내려간 잇몸,0.017554938793182373,0.03748816251754761,0.5269184112548828
http://blog.naver.com/365jaju/223799511806,competitor,건강·의학,내려간 잇몸,0.0668562650680542,-0.005183577537536621,0.5986106991767883
http://blog.naver.com/indentist/223832506291,competitor,건강·의학,내려간 잇몸,0.008548974990844727,0.015019059181213379,0.5084152221679688
http://blog.naver.com/sunnyflow/223725549149,competitor,건강·의학,앞니 벌어짐,-0.014606356620788574,0.005051910877227783,0.4857823848724365
http://blog.naver.com/homeplant/223479420579,competitor,건강·의학,앞니 벌어짐,0.10911500453948975,0.08564704656600952,0.5727653503417969
http://blog.naver.com/oia_87/223769678773,competitor,건강·의학,앞니 벌어짐,0.08641970157623291,0.0069293975830078125,0.5732808113098145
http://blog.naver.com/ucdental2875/223793200640,competitor,건강·의학,앞니 벌어짐,-0.011305510997772217,0.04242178797721863,0.4946424663066864
http://blog.naver.com/granddental/223607337604,competitor,건강·의학,앞니 벌어짐,0.03819817304611206,-0.017743945121765137,0.5360113978385925
http://blog.naver.com/jsmalltesto298/223859933119,competitor,건강·의학,앞니 벌어짐,-0.045801132917404175,0.008741647005081177,0.4770277142524719
http://blog.naver.com/sunnyflow/223896837690,competitor,건강·의학,앞니 벌어짐,0.04033142328262329,0.023936212062835693,0.5262335538864136
http://blog.naver.com/fantasistah/223532118572,competitor,건강·의학,앞니 신경치료,0.01264280080795288,-0.0109175443649292,0.5112625956535339
http://blog.naver.com/seoul_den/223563002187,competitor,건강·의학,앞니 신경치료,0.05172014236450195,0.07315582036972046,0.5379514098167419
http://blog.naver.com/sunnyflow/223661626659,competitor,건강·의학,앞니 신경치료,0.7286646962165833,0.10503190755844116,0.9467172622680664
http://blog.naver.com/seoul_den/223651364010,competitor,건강·의학,앞니 신경치료,0.00939267873764038,0.007113456726074219,0.5099559426307678
http://blog.naver.com/a18032/223766403010,competitor,건강·의학,앞니 신경치료,0.07277965545654297,0.04235541820526123,0.5525094866752625
http://blog.naver.com/fantasistah/223717550635,competitor,건강·의학,앞니 신경치료,-0.019233763217926025,0.020692884922027588,0.47881484031677246
http://blog.naver.com/seoul_den/223686589189,competitor,건강·의학,앞니 신경치료,0.05133497714996338,0.004487574100494385,0.5817808508872986
http://blog.naver.com/fantasistah/223771608574,competitor,건강·의학,앞니 신경치료,0.000764012336730957,0.030473530292510986,0.5012268424034119
http://blog.naver.com/likedental/223598343333,competitor,건강·의학,어금니 잇몸 내려앉음,0.054955244064331055,0.046447694301605225,0.5439137816429138
http://blog.naver.com/piro1229/223438695508,competitor,건강·의학,어금니 잇몸 내려앉음,0.08782988786697388,0.021064460277557373,0.5866948366165161
http://blog.naver.com/lghmink2002/223791118538,competitor,건강·의학,어금니 잇몸 내려앉음,0.09368407726287842,0.04184603691101074,0.5980773568153381
http://blog.naver.com/365jaju/223749636169,competitor,건강·의학,어금니 잇몸 내려앉음,0.03684109449386597,-0.030845999717712402,0.5613732933998108
http://blog.naver.com/myden0/221248502832,competitor,건강·의학,어금니 잇몸 내려앉음,0.06986945867538452,-0.0019020438194274902,0.5825143456459045
http://blog.naver.com/myden0/223235496179,competitor,건강·의학,치근단절제술 통증,0.002731919288635254,0.03330671787261963,0.5044540762901306
http://blog.naver.com/likedental/223583139261,competitor,건강·의학,치근단절제술 통증,0.0975029468536377,0.06510913372039795,0.5738154649734497
http://blog.naver.com/onlyonej/223542545713,competitor,,치근단절제술 통증,0.0,,
http://blog.naver.com/mmalbum/223681482836,competitor,건강·의학,치근단절제술 통증,0.025453925132751465,0.012471914291381836,0.5286348462104797
http://blog.naver.com/neo0628/223493861412,competitor,건강·의학,치근단절제술 통증,-0.0253259539604187,0.02985835075378418,0.47246459126472473
http://blog.naver.com/jjinppang_0/223397295778,competitor,건강·의학,치근단절제술 통증,0.029378175735473633,0.04901057481765747,0.5238290429115295
http://blog.naver.com/mmalbum/223779908556,competitor,건강·의학,치근단절제술 통증,-0.013657629489898682,0.04246211051940918,0.49109670519828796
http://blog.naver.com/verysia/223836404523,competitor,건강·의학,치근단절제술 통증,0.03186392784118652,0.0007972121238708496,0.5643378496170044
http://blog.naver.com/ysnaturedent/223833628515,competitor,건강·의학,치근단절제술 통증,0.028038501739501953,0.04447072744369507,0.5335641503334045
http://blog.naver.com/dyugyxwxj/223841908406,competitor,건강·의학,치근단절제술 통증,0.005528748035430908,0.0478212833404541,0.5057287216186523
http://blog.naver.com/beyondsh/223889766823,competitor,건강·의학,치근단절제술 통증,0.05948871374130249,0.009838342666625977,0.5621218085289001
http://blog.naver.com/ansim0102/223882845354,competitor,건강·의학,치근단절제술 통증,0.13032042980194092,0.07275146245956421,0.6588519215583801
http://blog.naver.com/yonsei-sevdent/223451512593,competitor,건강·의학,앞니 끝 깨짐,-0.025963425636291504,0.02917003631591797,0.46842101216316223
http://blog.naver.com/ojh8016/223632885511,competitor,건강·의학,앞니 끝 깨짐,-0.017851948738098145,0.021088719367980957,0.4771207273006439
http://blog.naver.com/yesplant0405/223677150609,competitor,건강·의학,앞니 끝 깨짐,0.05811941623687744,0.05619001388549805,0.5324082970619202
http://blog.naver.com/joecha87/223669681191,competitor,건강·의학,앞니 끝 깨짐,0.04249536991119385,0.044208526611328125,0.5444959402084351
http://blog.naver.com/dreamperio1/223718043906,competitor,건강·의학,앞니 끝 깨짐,0.04634791612625122,0.052402228116989136,0.5214719772338867
http://blog.naver.com/carjhr0710/223738439482,competitor,건강·의학,앞니 끝 깨짐,-0.07237565517425537,0.04012864828109741,0.43747130036354065
http://blog.naver.com/barumdental6000/223767194934,competitor,건강·의학,앞니 끝 깨짐,0.003628671169281006,0.036379873752593994,0.49936267733573914
http://blog.naver.com/rememberdental/223667383575,competitor,건강·의학,앞니 끝 깨짐,-8.022785186767578e-05,0.041136980056762695,0.4959322214126587
http://blog.naver.com/barundent2017/223724580190,competitor,건강·의학,앞니 끝 깨짐,-0.011289000511169434,0.016630589962005615,0.49115559458732605
http://blog.naver.com/ethinkdent1/223818514793,competitor,건강·의학,앞니 끝 깨짐,0.07928359508514404,0.08304595947265625,0.5558427572250366
http://blog.naver.com/fantasistah/223435352902,competitor,건강·의학,치외치,0.01600325107574463,0.044751882553100586,0.5172744989395142
http://blog.naver.com/sunnyflow/223541235122,competitor,건강·의학,치외치,0.3160786032676697,0.05728107690811157,0.7582787275314331
http://blog.naver.com/kuhun5034/223708884237,competitor,건강·의학,치외치,0.0037131905555725098,-0.007066547870635986,0.5035842657089233
http://blog.naver.com/solk7tcowmd/223794087529,competitor,건강·의학,치외치,-0.014221906661987305,-0.04105585813522339,0.4837973117828369
http://blog.naver.com/simple-clear1/223882302341,competitor,건강·의학,치외치,0.07302159070968628,0.02106255292892456,0.5981838703155518
http://blog.naver.com/leesy_8520/223609391288,competitor,건강·의학,세라믹 레진,0.046045899391174316,0.05444896221160889,0.538804292678833
http://blog.naver.com/anatole0613/223632702484,competitor,건강·의학,세라믹 레진,0.10840779542922974,0.06019127368927002,0.5712093710899353
http://blog.naver.com/omymedis/223619369754,competitor,건강·의학,세라믹 레진,0.016527771949768066,0.01979154348373413,0.5162402987480164
http://blog.naver.com/springcalm1/223729643523,competitor,건강·의학,세라믹 레진,0.2690376043319702,0.09127438068389893,0.6744424700737
http://blog.naver.com/dentistsale/223683145864,competitor,건강·의학,세라믹 레진,0.006622970104217529,-0.04704850912094116,0.5034040212631226
http://blog.naver.com/whitedc0902/223736766818,competitor,건강·의학,세라믹 레진,0.03456246852874756,0.02701014280319214,0.522318422794342
http://blog.naver.com/fantasistah/223633016287,competitor,건강·의학,앞니 재신경치료,0.030840516090393066,0.03930974006652832,0.5294007658958435
http://blog.naver.com/seoulbbans/223510827865,competitor,건강·의학,앞니 재신경치료,-0.09302908182144165,0.022235631942749023,0.4298037886619568
http://blog.naver.com/onlyonej/223632399752,competitor,,앞니 재신경치료,0.0,,
http://blog.naver.com/daradentistry/223181566675,competitor,건강·의학,앞니 재신경치료,0.03222006559371948,-0.016023635864257812,0.5458278059959412
http://blog.naver.com/honeycho_a/222276546635,competitor,건강·의학,앞니 재신경치료,0.7517910003662109,0.1028936356306076,0.8824149370193481
http://blog.naver.com/highendcase/223685165089,competitor,건강·의학,앞니 재신경치료,0.034469544887542725,0.0067359209060668945,0.5347513556480408
http://blog.naver.com/myden0/223235784936,competitor,건강·의학,앞니 재신경치료,0.08565765619277954,0.0631018877029419,0.553041934967041
http://blog.naver.com/a18032/223758170044,competitor,건강·의학,앞니 재신경치료,-0.0344928503036499,0.036432087421417236,0.47486063838005066
http://blog.naver.com/artist_horang/223797291648,competitor,건강·의학,앞니 재신경치료,0.03392297029495239,0.04862934350967407,0.5255659818649292
http://blog.naver.com/nygoodmoringdc/223828578249,competitor,건강·의학,앞니 재신경치료,0.004066050052642822,0.023045122623443604,0.5044053196907043
http://blog.naver.com/fantasistah/223416032792,competitor,건강·의학,앞니 재신경치료,0.07873880863189697,0.06479126214981079,0.5913086533546448
http://blog.naver.com/fantasistah/223896094160,competitor,건강·의학,앞니 재신경치료,-0.02440422773361206,0.022100090980529785,0.4766002297401428
http://blog.naver.com/comfort-dental/223757663238,competitor,건강·의학,치아 깨졌을때,0.01895064115524292,-0.007336735725402832,0.5195580124855042
http://blog.naver.com/ldie7780/223748609121,competitor,건강·의학,치아 깨졌을때,0.05630838871002197,0.0073451995849609375,0.5725680589675903
http://blog.naver.com/gundentalclinic/223390946547,competitor,건강·의학,치근단형성술,0.09526699781417847,0.05688074231147766,0.5496896505355835
http://blog.naver.com/homeplant/223288169121,competitor,건강·의학,치근단형성술,0.00268709659576416,0.014538466930389404,0.5007253885269165
http://blog.naver.com/champh_dc/223299617725,competitor,건강·의학,치근단형성술,0.029601573944091797,-0.014663994312286377,0.53763347864151
