rank,rank_change,rank_trend,company_name_category,visitor_reviews,blog_reviews,n1,n2,n3,sum,visitor_reviews_change,blog_reviews_change,n1_change,n2_change,n3_change
232,1,3,아이숲치과의원,253,13,0.33134,0.215703,0.408031,0.955074,1,-,0.017845,-0.011513,0.007111
233,1,1,연세탑치과의원,68,0,0.331294,0.156282,0.408019,0.895595,-,-,0.017845,0.005708,0.008411
234,1,3,유노치과의원,51,0,0.33134,0.16909,0.407955,0.908385,2,-,0.017845,0.000531,0.008021
235,6,3,연세삼성치과의원,279,4,0.33134,0.177182,0.40776,0.916282,12,-,0.017845,-0.023737,0.006189
236,1,1,다원플란트치과의원,98,14,0.33134,0.179237,0.406713,0.91729,9,-,0.017845,-0.000815,0.007919
237,1,1,우리치과의원,34,3,0.331294,0.174623,0.405996,0.911913,-,-,0.017845,-0.00129,0.007883
238,1,1,원치과의원,0,0,0.331294,0.022849,0.405556,0.759699,-,-,0.017845,-0.002232,0.007812
239,1,1,하나치과의원,47,2,0.331294,0.149026,0.405464,0.885784,1,-,0.017845,0.002939,0.008202
240,19,3,세교이편한치과의원,214,0,0.33134,0.169165,0.40377,0.904275,-,-,0.017845,-0.139554,-0.002552
241,0,2,오늘은치과의원,343,587,0.331294,0.213355,0.402155,0.946804,6,5,0.017845,-0.009906,0.007232
242,0,2,로덴부부치과의원,257,19,0.331294,0.235712,0.399592,0.966598,-,-,0.017845,-0.001347,0.007878
243,0,2,명인치과의원,159,3,0.331294,0.188421,0.397797,0.917512,-,-,0.017845,0.008693,0.008636
244,0,2,서울글로벌치과의원,86,215,0.33134,0.142376,0.394668,0.868384,-,4,0.017845,-0.019573,0.006503
245,0,2,연세세브란스치과의원 수원,310,44,0.33134,0.214638,0.392912,0.93889,8,5,0.017845,0.01065,0.008784
246,0,2,좋은하루치과의원,167,0,0.331294,0.16926,0.391206,0.89176,-1,-,0.017845,-0.002811,0.007768
247,0,2,이치과의원,4,2,0.331294,0.052032,0.389068,0.772394,-,-,0.017845,-0.011336,0.007125
248,0,2,하얀미소치과의원,125,4,0.331294,0.166457,0.388255,0.886006,1,-,0.017845,0.016009,0.009189
249,0,2,오산미소치과의원,85,1,0.331294,0.179133,0.354672,0.865099,-,-,0.017845,-0.003528,0.007714
250,0,2,한마음치과의원,38,4,0.331294,0.169977,0.351814,0.853085,-,-,0.017845,0.025273,0.009888
