rank,rank_change,rank_trend,company_name_category,visitor_reviews,blog_reviews,n1,n2,n3,sum,visitor_reviews_change,blog_reviews_change,n1_change,n2_change,n3_change
231,2,1,김도완치과의원,69,4,0.331294,0.150108,0.408341,0.889743,-,-,0.000702,0.001538,0.000381
232,1,3,아이숲치과의원,253,13,0.33134,0.215703,0.408031,0.955074,-,-,0.000702,-0.009099,-0.000422
233,4,3,연세탑치과의원,68,0,0.331294,0.156282,0.408019,0.895595,-,-,0.000702,-0.013867,-0.000782
234,0,2,유노치과의원,51,0,0.33134,0.16909,0.407955,0.908385,1,-,0.000702,0.004469,0.000602
235,5,3,연세삼성치과의원,279,4,0.33134,0.177182,0.40776,0.916282,-,-,0.000702,-0.015362,-0.000894
236,1,3,다원플란트치과의원,98,14,0.33134,0.179237,0.406713,0.91729,2,-,0.000702,-0.009989,-0.000489
237,2,1,우리치과의원,34,3,0.331294,0.174623,0.405996,0.911913,-,-,0.000702,0.006751,0.000774
238,0,2,원치과의원,0,0,0.331294,0.022849,0.405556,0.759699,-,-,0.000702,0.000003,0.000265
239,2,3,하나치과의원,47,2,0.331294,0.149026,0.405464,0.885784,1,-,0.000702,-0.015175,-0.000881
240,0,2,세교이편한치과의원,214,0,0.33134,0.169165,0.40377,0.904275,-,-,0.000702,-0.000965,0.000192
241,0,2,오늘은치과의원,343,587,0.331294,0.213355,0.402155,0.946804,1,1,0.000702,-0.001588,0.000145
242,0,2,로덴부부치과의원,257,19,0.331294,0.235712,0.399592,0.966598,-,-,0.000702,-0.004429,-0.00007
243,0,2,명인치과의원,159,3,0.331294,0.188421,0.397797,0.917512,-,-,0.000702,0.004277,0.000588
244,0,2,서울글로벌치과의원,86,215,0.33134,0.142376,0.394668,0.868384,-,2,0.000702,-0.002377,0.000086
245,0,2,연세세브란스치과의원 수원,310,44,0.33134,0.214638,0.392912,0.93889,5,1,0.000702,-0.006655,-0.000237
246,0,2,좋은하루치과의원,167,0,0.331294,0.16926,0.391206,0.89176,-,-,0.000702,-0.011036,-0.000568
247,0,2,이치과의원,4,2,0.331294,0.052032,0.389068,0.772394,-,-,0.000702,-0.000083,0.000259
248,0,2,하얀미소치과의원,125,4,0.331294,0.166457,0.388255,0.886006,-,-,0.000702,-0.009944,-0.000485
249,0,2,오산미소치과의원,85,1,0.331294,0.179133,0.354672,0.865099,-,-,0.000702,0.00138,0.000369
250,0,2,한마음치과의원,38,4,0.331294,0.169977,0.351814,0.853085,-,-,0.000702,0.020234,0.001792
