rank,rank_change,rank_trend,company_name_category,visitor_reviews,blog_reviews,n1,n2,n3,sum,visitor_reviews_change,blog_reviews_change,n1_change,n2_change,n3_change
232,3,3,아이숲치과의원,253,13,0.33134,0.215703,0.408031,0.955074,1,-,0.018448,-0.012572,0.006398
233,3,1,연세탑치과의원,68,0,0.331294,0.156282,0.408019,0.895595,-1,-,0.018448,0.016606,0.0086
234,1,3,유노치과의원,51,0,0.33134,0.16909,0.407955,0.908385,7,-,0.018448,0.002467,0.007533
235,4,3,연세삼성치과의원,279,4,0.33134,0.177182,0.40776,0.916282,17,-,0.018448,-0.004789,0.006986
236,2,3,다원플란트치과의원,98,14,0.33134,0.179237,0.406713,0.91729,27,-,0.018448,-0.006486,0.006857
237,1,1,우리치과의원,34,3,0.331294,0.174623,0.405996,0.911913,-1,-,0.018448,-0.001501,0.007233
238,1,3,원치과의원,0,0,0.331294,0.022849,0.405556,0.759699,-,-,0.018448,-0.007519,0.00678
239,0,2,하나치과의원,47,2,0.331294,0.149026,0.405464,0.885784,1,-,0.018448,0.008303,0.007973
240,0,2,세교이편한치과의원,214,0,0.33134,0.169165,0.40377,0.904275,-,-,0.018448,-0.00257,0.007153
241,0,2,오늘은치과의원,343,587,0.331294,0.213355,0.402155,0.946804,8,12,0.018448,-0.00244,0.007162
242,0,2,로덴부부치과의원,257,19,0.331294,0.235712,0.399592,0.966598,-,1,0.018448,0.011823,0.008239
243,0,2,명인치과의원,159,3,0.331294,0.188421,0.397797,0.917512,1,-,0.018448,0.009541,0.008067
244,0,2,서울글로벌치과의원,86,215,0.33134,0.142376,0.394668,0.868384,-,17,0.018448,0.008649,0.008
245,0,2,연세세브란스치과의원 수원,310,44,0.33134,0.214638,0.392912,0.93889,18,17,0.018448,0.008997,0.008026
246,0,2,좋은하루치과의원,167,0,0.331294,0.16926,0.391206,0.89176,1,-,0.018448,-0.004026,0.007043
247,0,2,이치과의원,4,2,0.331294,0.052032,0.389068,0.772394,-,-,0.018448,-0.014086,0.006284
248,0,2,하얀미소치과의원,125,4,0.331294,0.166457,0.388255,0.886006,4,-,0.018448,0.00057,0.00739
249,0,2,오산미소치과의원,85,1,0.331294,0.179133,0.354672,0.865099,-,-,0.018448,-0.012476,0.006405
250,0,2,한마음치과의원,38,4,0.331294,0.169977,0.351814,0.853085,-,-,0.018448,-0.004731,0.00699
